id,device_id,manufacturer,event_type,longitude,latitude,iot_signal_1,iot_signal_3,iot_signal_4,cell_tower_failure
1034,0x1000000000003,NewComm,battery 5%,-83.362114,51.960182,3,51,100,0
1035,0x1000000000003,NewComm,device error,-82.95949,51.60772,7,51,107,0
1036,0x1000000000020,TelecomWorld,battery 5%,-83.40188,51.59725,8,53,101,0
1037,0x1000000000025,MyCellular,battery 10%,-83.32306,52.158318,5,51,105,0
1038,0x1000000000012,NewComm,battery 5%,-82.857925,52.27739,10,55,105,0
1039,0x100000000001f,MyCellular,battery 10%,-83.03776,51.636734,4,54,101,0
1040,0x100000000001d,TelecomWorld,device error,-83.40054,51.95683,9,50,102,0
1041,0x100000000000c,NewComm,device error,-83.4536,51.606174,9,53,103,0
1042,0x1000000000007,MyCellular,battery 5%,-83.25493,51.83429,3,55,102,0
1043,0x100000000000b,TelecomWorld,device error,-83.00411,51.60142,7,53,103,0
1044,0x1000000000020,TelecomWorld,system malfunction,-83.58597,51.86543,9,51,105,0
1045,0x1000000000027,NewComm,battery 5%,-83.21349,51.807663,5,53,106,0
1046,0x1000000000010,MyCellular,battery 10%,-83.31752,51.842896,9,54,101,0
1047,0x100000000000d,MyCellular,device error,-83.56686,51.78905,9,53,106,0
1048,0x1000000000026,TelecomWorld,battery 10%,-83.33712,51.62436,6,52,101,0
1049,0x100000000001c,MyCellular,battery 10%,-83.34626,51.60917,2,55,104,0
1050,0x100000000000a,MyCellular,system malfunction,-83.59841,51.781387,9,50,100,1
1051,0x1000000000019,MyCellular,battery 10%,-83.15428,51.753487,3,53,104,0
1052,0x100000000000e,TelecomWorld,device error,-83.4669,51.61298,3,54,103,0
1053,0x100000000001a,TelecomWorld,battery 5%,-83.35014,51.59651,3,53,106,0
1054,0x1000000000021,NewComm,battery 10%,-83.46594,51.633144,9,51,105,0
1055,0x1000000000006,NewComm,system malfunction,-82.703384,52.058567,1,51,104,0
1056,0x1000000000022,MyCellular,battery 10%,-83.6201,51.695522,5,52,102,0
1057,0x100000000001d,TelecomWorld,system malfunction,-83.599304,52.552868,8,52,101,0
1058,0x1000000000025,MyCellular,battery 5%,-83.1194,51.605164,2,52,101,0
1059,0x100000000000a,MyCellular,battery 5%,-83.523926,51.698227,8,54,102,0
1060,0x1000000000012,NewComm,system malfunction,-83.486595,51.811104,4,55,106,0
1061,0x1000000000021,NewComm,system malfunction,-83.47297,51.80903,2,50,104,1
1062,0x1000000000024,NewComm,device error,-83.52067,51.85329,4,54,101,0
1063,0x1000000000009,NewComm,system malfunction,-83.62825,51.67007,5,52,106,0
1064,0x1000000000013,MyCellular,device error,-83.438034,51.598267,4,51,103,0
1065,0x1000000000015,NewComm,device error,-83.51774,51.6479,9,50,107,0
1066,0x1000000000001,MyCellular,system malfunction,-83.51562,51.602848,5,52,107,0
1067,0x1000000000021,NewComm,battery 5%,-83.58806,51.6257,3,51,105,0
1068,0x100000000000e,TelecomWorld,battery 5%,-83.334145,51.655186,6,53,106,0
1069,0x100000000001e,NewComm,battery 5%,-83.24028,51.70498,3,54,101,0
1070,0x1000000000020,TelecomWorld,battery 5%,-83.29196,51.620174,1,54,107,1
1071,0x100000000001d,TelecomWorld,system malfunction,-83.06392,51.81975,4,54,101,0
1072,0x100000000001d,TelecomWorld,device error,-83.62629,51.709385,6,52,105,0
1073,0x1000000000019,MyCellular,battery 5%,-83.51281,51.83377,9,53,104,1
1074,0x100000000001e,NewComm,system malfunction,-83.373146,51.922615,3,54,102,0
1075,0x1000000000022,MyCellular,device error,-83.60256,51.757145,7,52,100,0
1076,0x100000000000d,MyCellular,battery 10%,-83.37504,51.697227,4,51,103,0
1077,0x1000000000005,TelecomWorld,device error,-83.37894,51.92445,6,55,100,0
1078,0x1000000000016,MyCellular,device error,-83.55855,51.617752,3,52,102,0
1079,0x100000000000d,MyCellular,system malfunction,-83.56451,51.840107,7,51,106,0
1080,0x1000000000002,TelecomWorld,device error,-83.458275,51.832047,1,53,101,0
1081,0x100000000000f,NewComm,system malfunction,-83.584854,52.138985,1,51,103,1
1082,0x100000000000e,TelecomWorld,battery 5%,-83.017426,52.04988,2,51,103,0
1083,0x100000000001c,MyCellular,battery 5%,-83.30009,52.299763,3,55,103,0
1084,0x1000000000013,MyCellular,device error,-83.58967,51.658764,5,51,102,0
1085,0x1000000000017,TelecomWorld,battery 5%,-83.1418,51.66052,9,55,101,0
1086,0x1000000000021,NewComm,device error,-83.07472,52.181915,2,50,103,0
1087,0x1000000000025,MyCellular,system malfunction,-83.622574,51.733864,9,51,103,1
1088,0x1000000000014,TelecomWorld,battery 5%,-83.214066,51.6798,4,53,103,0
1089,0x1000000000019,MyCellular,battery 5%,-82.93904,52.20987,3,53,100,0
1090,0x100000000001d,TelecomWorld,battery 5%,-83.432884,51.597134,6,53,102,0
1091,0x1000000000001,MyCellular,battery 10%,-83.291084,51.844086,1,52,105,1
1092,0x1000000000026,TelecomWorld,battery 5%,-83.32014,51.611816,3,52,101,0
1093,0x1000000000002,TelecomWorld,battery 10%,-83.54901,51.83055,7,50,107,0
1094,0x1000000000016,MyCellular,device error,-83.55285,52.349976,6,53,102,0
1095,0x1000000000015,NewComm,battery 10%,-83.33278,51.63305,6,53,105,0
1096,0x1000000000026,TelecomWorld,battery 10%,-83.58491,51.637367,9,54,102,0
1097,0x1000000000010,MyCellular,device error,-83.364395,52.435837,5,52,103,0
1098,0x1000000000007,MyCellular,system malfunction,-83.03709,51.9493,9,52,101,0
1099,0x1000000000024,NewComm,battery 5%,-83.47437,51.597324,2,54,102,0
1100,0x100000000001a,TelecomWorld,device error,-83.606674,51.62217,3,53,103,0
1101,0x100000000001b,NewComm,battery 10%,-83.24207,51.740585,5,51,105,0
1102,0x1000000000023,TelecomWorld,battery 5%,-83.62812,51.7091,2,52,105,0
1103,0x1000000000010,MyCellular,system malfunction,-82.93194,51.71936,5,53,106,0
1104,0x100000000000a,MyCellular,battery 5%,-83.51844,51.693115,6,54,106,0
1105,0x1000000000025,MyCellular,battery 5%,-83.38752,51.888832,3,53,103,0
1106,0x100000000001a,TelecomWorld,battery 5%,-83.5415,51.996494,5,54,106,0
1107,0x1000000000018,NewComm,battery 5%,-83.586464,51.641422,9,50,105,0
1108,0x1000000000019,MyCellular,device error,-83.02172,51.72649,2,51,105,1
1109,0x1000000000024,NewComm,device error,-83.43471,51.98205,6,51,101,0
1110,0x1000000000013,MyCellular,device error,-83.32547,51.846714,5,54,104,1
1111,0x1000000000018,NewComm,device error,-83.4556,51.97016,6,55,107,0
1112,0x1000000000002,TelecomWorld,battery 5%,-83.40753,51.892254,5,51,103,0
1113,0x1000000000026,TelecomWorld,battery 10%,-83.37444,51.7179,3,52,101,0
1114,0x1000000000017,TelecomWorld,device error,-83.54879,51.78745,9,50,101,0
1115,0x1000000000020,TelecomWorld,battery 10%,-83.033905,52.114357,1,54,101,0
1116,0x1000000000013,MyCellular,battery 5%,-83.60461,52.26634,7,52,103,0
1117,0x1000000000010,MyCellular,device error,-83.26673,51.628284,7,54,105,0
1118,0x100000000001d,TelecomWorld,battery 5%,-83.60237,51.904278,6,53,101,0
1119,0x1000000000014,TelecomWorld,device error,-83.56618,51.99457,8,54,101,0
1120,0x1000000000025,MyCellular,system malfunction,-83.49688,51.651203,9,52,105,0
1121,0x1000000000016,MyCellular,device error,-83.450226,51.939663,2,53,101,0
1122,0x1000000000018,NewComm,system malfunction,-83.590675,51.67914,5,53,100,0
1123,0x1000000000022,MyCellular,device error,-82.94765,51.90806,10,54,103,0
1124,0x1000000000008,TelecomWorld,device error,-83.4809,52.413895,5,54,106,0
1125,0x1000000000002,TelecomWorld,system malfunction,-83.5754,51.595325,6,52,102,0
1126,0x1000000000020,TelecomWorld,battery 10%,-83.59656,52.15916,8,55,104,0
1127,0x1000000000002,TelecomWorld,battery 10%,-82.972755,51.97584,9,54,100,0
1128,0x1000000000019,MyCellular,device error,-83.39854,51.61927,4,52,107,1
1129,0x100000000001f,MyCellular,battery 5%,-83.47255,51.829563,2,52,103,0
1130,0x1000000000020,TelecomWorld,battery 5%,-83.6093,51.634293,6,54,103,0
1131,0x1000000000014,TelecomWorld,battery 10%,-82.91995,51.61663,1,51,103,0
1132,0x100000000001f,MyCellular,device error,-83.379944,51.59935,2,55,102,0
1133,0x1000000000010,MyCellular,battery 5%,-83.57264,51.784058,8,53,102,0
1134,0x1000000000019,MyCellular,device error,-83.265495,52.07028,3,53,101,0
1135,0x1000000000027,NewComm,device error,-83.500854,51.700798,8,54,106,0
1136,0x100000000001f,MyCellular,device error,-83.4984,52.277634,3,54,104,0
1137,0x100000000000d,MyCellular,battery 5%,-83.54084,52.05103,8,51,107,0
1138,0x1000000000003,NewComm,system malfunction,-82.6719,51.693993,1,51,103,0
1139,0x100000000001b,NewComm,device error,-82.95155,51.91822,10,52,105,0
1140,0x1000000000012,NewComm,battery 5%,-82.95959,51.616463,7,53,104,0
1141,0x1000000000020,TelecomWorld,device error,-83.61499,51.654743,7,55,104,0
1142,0x100000000001c,MyCellular,device error,-83.626144,51.7217,6,52,103,0
1143,0x1000000000024,NewComm,system malfunction,-83.44275,51.80847,1,55,106,0
1144,0x1000000000001,MyCellular,system malfunction,-83.62257,51.755302,4,54,103,0
1145,0x1000000000002,TelecomWorld,battery 5%,-83.53108,51.620235,4,54,105,0
1146,0x1000000000018,NewComm,battery 5%,-83.321205,51.783085,9,55,103,0
1147,0x1000000000026,TelecomWorld,system malfunction,-83.00774,51.66408,1,54,106,0
1148,0x1000000000021,NewComm,battery 10%,-83.47122,51.66068,10,52,105,0
1149,0x1000000000027,NewComm,device error,-82.823654,51.617775,6,55,100,0
1150,0x1000000000008,TelecomWorld,device error,-83.622604,51.612724,3,54,103,0
1151,0x1000000000022,MyCellular,device error,-82.847664,52.054356,10,54,103,0
1152,0x100000000000a,MyCellular,battery 5%,-83.11975,52.075512,3,55,105,0
1153,0x1000000000018,NewComm,battery 10%,-83.314926,51.71926,9,54,104,0
1154,0x1000000000027,NewComm,device error,-83.571396,51.703953,3,54,104,0
1155,0x1000000000013,MyCellular,battery 5%,-83.49545,51.678574,10,52,106,0
1156,0x100000000001f,MyCellular,battery 10%,-82.8551,51.64437,1,53,105,0
1157,0x100000000000a,MyCellular,battery 5%,-82.99174,52.224216,2,51,103,0
1158,0x1000000000025,MyCellular,battery 5%,-83.59179,51.611843,3,51,102,0
1159,0x1000000000023,TelecomWorld,battery 5%,-83.16344,51.741375,8,54,103,0
1160,0x1000000000017,TelecomWorld,battery 5%,-83.30319,51.59823,1,51,104,0
1161,0x1000000000007,MyCellular,battery 5%,-83.609314,51.871258,7,54,101,0
1162,0x1000000000022,MyCellular,battery 10%,-83.382126,51.667816,2,50,104,0
1163,0x100000000001f,MyCellular,device error,-83.16506,52.041466,9,53,107,0
1164,0x100000000000c,NewComm,device error,-83.51851,51.723038,2,52,104,0
1165,0x100000000001d,TelecomWorld,device error,-83.501495,51.787247,9,53,105,0
1166,0x1000000000027,NewComm,device error,-83.29035,51.8869,7,51,101,0
1167,0x1000000000004,MyCellular,battery 5%,-83.282234,51.736942,5,55,100,0
1168,0x1000000000010,MyCellular,device error,-83.36025,51.73425,2,53,106,0
1169,0x1000000000002,TelecomWorld,battery 5%,-83.54643,51.61577,4,52,102,0
1170,0x1000000000024,NewComm,device error,-83.09531,52.199272,7,51,101,0
1171,0x1000000000006,NewComm,system malfunction,-83.37579,51.611103,10,53,103,0
1172,0x100000000000b,TelecomWorld,battery 5%,-83.38717,51.89808,7,53,101,0
1173,0x100000000001b,NewComm,system malfunction,-82.81804,51.75751,2,51,105,0
1174,0x1000000000012,NewComm,system malfunction,-83.547806,52.239803,4,54,104,0
1175,0x1000000000003,NewComm,battery 5%,-83.56111,51.734962,3,55,100,0
1176,0x100000000000d,MyCellular,device error,-83.623116,52.137848,1,51,103,0
1177,0x1000000000000,NewComm,battery 5%,-83.16056,51.68516,2,54,103,0
1178,0x1000000000010,MyCellular,battery 5%,-83.000336,52.021397,6,51,105,0
1179,0x1000000000006,NewComm,battery 5%,-83.45222,51.607594,4,55,101,0
1180,0x1000000000008,TelecomWorld,battery 5%,-83.610405,52.012276,9,54,102,0
1181,0x1000000000011,TelecomWorld,system malfunction,-83.48187,51.674313,2,50,107,1
1182,0x1000000000012,NewComm,system malfunction,-83.205795,51.788464,4,54,104,0
1183,0x1000000000019,MyCellular,device error,-83.61765,51.71755,4,53,100,0
1184,0x100000000001b,NewComm,battery 5%,-83.57745,52.08407,10,55,105,0
1185,0x1000000000014,TelecomWorld,device error,-83.33525,51.638287,4,52,101,0
1186,0x1000000000027,NewComm,battery 5%,-83.3941,51.623867,6,51,105,0
1187,0x1000000000009,NewComm,battery 10%,-83.31003,51.847515,5,53,102,0
1188,0x1000000000014,TelecomWorld,battery 5%,-83.45856,52.00884,1,53,101,0
1189,0x100000000001f,MyCellular,battery 5%,-83.59659,51.634674,7,53,107,0
1190,0x1000000000015,NewComm,battery 5%,-83.48549,52.03472,8,53,104,0
1191,0x1000000000004,MyCellular,system malfunction,-82.78497,51.647446,6,55,103,0
1192,0x1000000000017,TelecomWorld,system malfunction,-83.628845,51.989513,9,51,105,0
1193,0x100000000000a,MyCellular,system malfunction,-83.625114,51.617702,7,51,101,0
1194,0x100000000000e,TelecomWorld,battery 5%,-83.36349,51.84789,3,55,107,0
1195,0x1000000000017,TelecomWorld,battery 10%,-82.8552,51.78436,3,55,102,0
1196,0x1000000000015,NewComm,battery 5%,-83.62885,51.649384,6,54,104,0
1197,0x1000000000024,NewComm,battery 5%,-83.519035,51.68864,4,55,105,0
1198,0x100000000000b,TelecomWorld,battery 5%,-83.59657,51.65123,4,51,104,0
1199,0x100000000000e,TelecomWorld,battery 10%,-83.62755,51.950706,8,51,102,0
1200,0x100000000000d,MyCellular,battery 5%,-83.243805,51.97932,5,50,101,0
1201,0x1000000000021,NewComm,battery 10%,-83.2609,51.817604,7,50,100,0
1202,0x1000000000003,NewComm,device error,-83.58281,51.695274,4,50,104,0
1203,0x1000000000013,MyCellular,battery 5%,-83.462006,51.714928,8,52,103,1
1204,0x1000000000011,TelecomWorld,battery 10%,-83.4412,52.106163,7,53,100,0
1205,0x1000000000025,MyCellular,system malfunction,-83.62066,51.706844,8,54,100,0
1206,0x100000000001a,TelecomWorld,battery 5%,-83.16769,51.603344,3,50,101,0
1207,0x1000000000015,NewComm,device error,-83.58656,51.935215,1,50,100,0
1208,0x1000000000024,NewComm,battery 10%,-83.40691,51.75076,5,54,104,0
1209,0x1000000000003,NewComm,device error,-83.126564,51.59709,3,53,105,0
1210,0x1000000000013,MyCellular,battery 5%,-83.46994,51.720848,3,51,105,0
1211,0x1000000000009,NewComm,device error,-83.507195,51.7991,10,52,101,0
1212,0x1000000000014,TelecomWorld,battery 10%,-82.95856,51.928623,4,55,105,0
1213,0x1000000000016,MyCellular,device error,-83.10777,51.765434,3,51,106,0
1214,0x1000000000026,TelecomWorld,battery 5%,-82.7279,51.679283,5,53,106,0
1215,0x100000000000f,NewComm,system malfunction,-82.83982,51.77081,3,53,100,0
1216,0x1000000000000,NewComm,device error,-83.53334,51.657616,2,53,105,0
1217,0x1000000000004,MyCellular,battery 10%,-83.101524,52.13229,5,52,102,0
1218,0x100000000001f,MyCellular,device error,-83.33017,52.259624,2,53,101,0
1219,0x1000000000018,NewComm,device error,-83.29492,51.635544,6,50,104,0
1220,0x1000000000006,NewComm,battery 10%,-83.405205,51.793922,3,53,104,0
1221,0x1000000000015,NewComm,battery 5%,-83.53722,51.6185,3,55,103,0
1222,0x1000000000007,MyCellular,device error,-82.77014,51.894886,3,53,100,1
1223,0x1000000000025,MyCellular,battery 5%,-83.47928,51.605698,6,51,103,0
1224,0x1000000000001,MyCellular,system malfunction,-83.45746,52.306824,4,51,100,0
1225,0x1000000000025,MyCellular,battery 10%,-83.60854,51.66552,4,53,105,0
1226,0x1000000000000,NewComm,battery 5%,-83.304214,51.78682,3,53,106,0
1227,0x100000000001b,NewComm,battery 5%,-83.345726,51.773132,6,52,102,0
1228,0x1000000000003,NewComm,system malfunction,-83.6264,51.969513,4,52,102,0
1229,0x100000000000c,NewComm,battery 5%,-83.213356,51.598225,4,51,102,0
1230,0x1000000000016,MyCellular,battery 10%,-83.36857,51.90508,4,52,101,0
1231,0x1000000000005,TelecomWorld,device error,-83.48205,52.3568,10,52,106,0
1232,0x1000000000022,MyCellular,battery 5%,-83.21492,51.713158,2,51,104,0
1233,0x100000000001a,TelecomWorld,device error,-83.62843,51.8574,2,50,101,1
1234,0x100000000000b,TelecomWorld,battery 5%,-83.34225,51.70926,7,55,103,0
1235,0x1000000000006,NewComm,device error,-83.00902,51.67209,7,52,104,0
1236,0x1000000000010,MyCellular,battery 10%,-83.149414,51.651,10,52,106,0
1237,0x1000000000007,MyCellular,system malfunction,-83.55569,51.7895,1,55,102,0
1238,0x1000000000000,NewComm,device error,-83.59013,51.88762,7,53,106,0
1239,0x1000000000002,TelecomWorld,device error,-83.56338,51.64107,9,52,106,0
1240,0x1000000000018,NewComm,system malfunction,-83.602615,51.788498,4,51,104,0
1241,0x1000000000009,NewComm,system malfunction,-83.09034,51.601696,9,51,106,1
1242,0x1000000000005,TelecomWorld,battery 5%,-83.242714,51.811577,1,50,104,0
1243,0x1000000000024,NewComm,device error,-82.90936,52.11164,7,52,101,0
1244,0x1000000000012,NewComm,device error,-83.43338,52.149784,8,54,103,0
1245,0x1000000000024,NewComm,system malfunction,-83.32524,51.8964,7,54,105,0
1246,0x1000000000001,MyCellular,system malfunction,-83.27757,51.774586,5,50,102,0
1247,0x100000000001a,TelecomWorld,battery 5%,-83.431465,51.722054,5,53,103,0
1248,0x1000000000002,TelecomWorld,battery 10%,-83.20845,51.742424,6,52,104,0
1249,0x1000000000017,TelecomWorld,battery 5%,-83.55275,51.757225,10,54,104,1
1250,0x1000000000014,TelecomWorld,battery 5%,-83.58751,51.62137,4,50,104,0
1251,0x1000000000007,MyCellular,system malfunction,-83.417786,52.007355,2,51,100,1
1252,0x1000000000020,TelecomWorld,battery 10%,-83.58746,51.81275,6,55,103,0
1253,0x1000000000010,MyCellular,battery 5%,-83.51028,51.646103,8,52,102,0
1254,0x100000000001a,TelecomWorld,device error,-83.48483,52.29734,3,52,102,0
1255,0x1000000000010,MyCellular,system malfunction,-82.84683,51.68231,1,53,100,0
1256,0x1000000000018,NewComm,battery 5%,-83.26036,51.607254,6,51,103,0
1257,0x100000000001f,MyCellular,battery 5%,-83.33596,51.690845,6,53,106,0
1258,0x1000000000001,MyCellular,battery 10%,-83.611694,51.604218,4,54,105,0
1259,0x1000000000007,MyCellular,system malfunction,-83.62079,51.71357,8,55,105,0
1260,0x1000000000017,TelecomWorld,battery 10%,-83.5161,51.61441,7,53,106,0
1261,0x1000000000024,NewComm,battery 10%,-83.62714,51.76266,8,54,105,0
1262,0x100000000001d,TelecomWorld,system malfunction,-83.192215,51.604626,8,50,103,0
1263,0x100000000000f,NewComm,system malfunction,-83.284355,51.6034,2,55,106,0
1264,0x1000000000017,TelecomWorld,battery 10%,-83.61117,51.707478,8,53,104,0
1265,0x100000000001e,NewComm,device error,-83.616455,51.682316,9,55,103,0
1266,0x1000000000024,NewComm,battery 5%,-83.60094,51.889362,3,53,106,0
1267,0x100000000000b,TelecomWorld,battery 5%,-83.28884,51.97365,6,53,100,0
1268,0x1000000000024,NewComm,battery 5%,-83.622086,51.63433,5,52,103,1
1269,0x1000000000021,NewComm,device error,-82.876366,51.666805,6,52,101,0
1270,0x1000000000016,MyCellular,battery 10%,-83.61758,51.98041,9,54,105,0
1271,0x1000000000018,NewComm,battery 10%,-83.59109,52.134674,5,50,100,0
1272,0x1000000000018,NewComm,battery 10%,-83.221535,52.149883,2,51,106,0
1273,0x1000000000017,TelecomWorld,battery 5%,-83.120476,52.23736,2,53,106,0
1274,0x1000000000003,NewComm,battery 10%,-83.60964,51.813747,4,55,103,0
1275,0x100000000001b,NewComm,device error,-83.505035,51.776615,3,53,107,0
1276,0x1000000000009,NewComm,battery 10%,-82.97921,51.75949,8,53,106,1
1277,0x1000000000001,MyCellular,battery 5%,-83.04397,51.731243,6,51,104,0
1278,0x1000000000025,MyCellular,battery 10%,-83.12111,51.733356,5,52,106,0
1279,0x1000000000020,TelecomWorld,system malfunction,-83.1147,51.70655,10,54,106,0
1280,0x1000000000004,MyCellular,device error,-83.62146,51.878242,9,54,103,0
1281,0x100000000001a,TelecomWorld,battery 10%,-83.25027,51.608715,9,52,104,0
1282,0x1000000000021,NewComm,system malfunction,-82.95711,51.818047,10,50,107,0
1283,0x1000000000018,NewComm,device error,-83.125275,52.02589,8,54,101,0
1284,0x1000000000023,TelecomWorld,device error,-83.28303,52.106163,5,51,100,0
1285,0x100000000000d,MyCellular,device error,-83.574844,51.709007,9,54,101,0
1286,0x1000000000024,NewComm,battery 5%,-83.35428,51.667953,5,54,106,0
1287,0x1000000000014,TelecomWorld,battery 5%,-83.60645,51.796803,5,51,107,0
1288,0x1000000000022,MyCellular,battery 10%,-83.61057,51.767212,7,54,103,0
1289,0x1000000000023,TelecomWorld,device error,-83.583435,51.86556,10,52,107,0
1290,0x100000000001f,MyCellular,battery 10%,-83.44665,52.05832,3,53,102,0
1291,0x1000000000001,MyCellular,battery 5%,-82.92365,52.16188,10,52,101,0
1292,0x100000000000b,TelecomWorld,device error,-83.23826,52.110664,4,52,102,0
1293,0x1000000000017,TelecomWorld,battery 5%,-83.29822,51.974102,5,51,105,0
1294,0x100000000001b,NewComm,battery 5%,-83.46862,51.763336,8,54,104,0
1295,0x1000000000009,NewComm,device error,-83.42486,51.67845,2,54,101,0
1296,0x1000000000021,NewComm,system malfunction,-83.562675,51.84053,8,53,107,0
1297,0x100000000001f,MyCellular,system malfunction,-82.765625,51.681442,8,51,103,0
1298,0x1000000000000,NewComm,device error,-83.61758,51.610504,9,53,105,0
1299,0x1000000000024,NewComm,battery 10%,-83.62264,51.98382,5,53,104,0
1300,0x100000000001f,MyCellular,battery 5%,-82.9512,51.62471,5,53,106,0
1301,0x100000000000d,MyCellular,battery 5%,-83.61133,52.039463,6,54,104,0
1302,0x1000000000013,MyCellular,battery 10%,-83.47045,51.732162,6,53,101,0
1303,0x1000000000009,NewComm,battery 5%,-83.357056,51.60658,5,55,105,0
1304,0x1000000000024,NewComm,device error,-83.110466,51.97045,2,52,100,1
1305,0x1000000000015,NewComm,device error,-83.44998,52.241486,7,52,102,1
1306,0x100000000000a,MyCellular,device error,-83.37261,51.678608,5,54,102,0
1307,0x100000000000f,NewComm,system malfunction,-83.62523,51.687817,4,51,105,1
1308,0x1000000000012,NewComm,battery 5%,-83.505844,51.69013,6,55,105,1
1309,0x1000000000014,TelecomWorld,battery 5%,-82.87148,51.83048,10,53,100,0
1310,0x1000000000003,NewComm,battery 5%,-83.36662,51.91449,10,54,106,0
1311,0x1000000000024,NewComm,system malfunction,-82.898506,52.24776,7,53,104,0
1312,0x1000000000024,NewComm,battery 5%,-82.83057,51.606827,5,51,107,0
1313,0x1000000000013,MyCellular,battery 5%,-83.58788,52.229465,3,51,106,0
1314,0x1000000000009,NewComm,device error,-83.07513,51.874363,5,54,104,1
1315,0x1000000000010,MyCellular,battery 10%,-83.214264,52.072,3,52,105,0
1316,0x100000000001d,TelecomWorld,device error,-82.921745,52.126663,4,53,104,0
1317,0x1000000000015,NewComm,device error,-83.620476,51.603157,7,51,100,0
1318,0x1000000000022,MyCellular,device error,-83.6268,52.098106,1,54,106,0
1319,0x100000000000d,MyCellular,battery 10%,-83.551025,51.739017,5,55,101,0
1320,0x1000000000004,MyCellular,system malfunction,-83.380806,51.776043,4,52,101,0
1321,0x1000000000019,MyCellular,system malfunction,-83.52186,51.85534,6,51,103,0
1322,0x1000000000002,TelecomWorld,system malfunction,-83.29063,52.15601,2,52,100,0
1323,0x1000000000027,NewComm,device error,-83.264,51.951202,2,54,104,0
1324,0x100000000001b,NewComm,battery 5%,-83.51527,51.9355,10,52,105,1
1325,0x1000000000026,TelecomWorld,battery 10%,-83.587715,51.870667,6,51,101,1
1326,0x1000000000027,NewComm,battery 5%,-83.495895,51.95548,8,52,101,0
1327,0x1000000000026,TelecomWorld,battery 5%,-83.56331,51.627083,8,51,104,0
1328,0x100000000000f,NewComm,battery 10%,-83.60091,52.067123,3,52,103,0
1329,0x100000000000d,MyCellular,battery 5%,-83.02509,52.20544,6,54,103,0
1330,0x1000000000026,TelecomWorld,system malfunction,-83.4002,51.642143,7,54,105,0
1331,0x100000000001c,MyCellular,battery 5%,-82.96565,52.02492,9,55,101,0
1332,0x100000000000e,TelecomWorld,battery 10%,-83.55392,52.38115,2,52,104,0
1333,0x1000000000002,TelecomWorld,battery 5%,-83.05352,52.001442,4,54,104,0
1334,0x1000000000014,TelecomWorld,device error,-82.95585,51.62954,1,55,105,0
1335,0x1000000000007,MyCellular,battery 5%,-83.56716,51.808994,4,53,102,0
1336,0x1000000000005,TelecomWorld,device error,-83.01139,51.834045,4,54,102,0
1337,0x1000000000007,MyCellular,system malfunction,-82.93557,52.082462,4,53,101,0
1338,0x1000000000009,NewComm,battery 5%,-83.33728,51.80666,10,55,106,0
1339,0x1000000000003,NewComm,system malfunction,-83.48713,51.600704,7,51,105,0
1340,0x1000000000019,MyCellular,device error,-83.54642,51.61294,3,53,104,0
1341,0x1000000000001,MyCellular,system malfunction,-83.329346,51.807144,4,54,106,0
1342,0x1000000000012,NewComm,system malfunction,-83.06375,51.611237,3,51,105,1
1343,0x1000000000014,TelecomWorld,battery 10%,-83.1302,51.61817,8,54,103,0
1344,0x100000000000f,NewComm,device error,-83.2415,51.821796,2,54,103,0
1345,0x1000000000026,TelecomWorld,battery 10%,-83.53466,52.11749,8,51,102,0
1346,0x1000000000012,NewComm,battery 10%,-83.57519,51.79537,2,51,102,0
1347,0x1000000000026,TelecomWorld,system malfunction,-83.52586,51.614162,4,50,105,0
1348,0x1000000000015,NewComm,battery 5%,-83.60199,51.83545,4,51,104,0
1349,0x1000000000012,NewComm,system malfunction,-83.53163,52.271774,8,52,101,1
1350,0x100000000000d,MyCellular,device error,-83.389114,51.80596,8,52,105,0
1351,0x1000000000017,TelecomWorld,battery 5%,-83.35545,51.823982,3,51,100,0
1352,0x1000000000002,TelecomWorld,device error,-83.625626,51.73925,6,55,103,0
1353,0x100000000000b,TelecomWorld,device error,-83.55319,51.665596,8,55,103,0
1354,0x1000000000013,MyCellular,device error,-83.54036,52.100178,5,50,103,0
1355,0x1000000000025,MyCellular,device error,-83.547714,51.97948,3,53,102,0
1356,0x100000000000e,TelecomWorld,device error,-83.57215,51.596157,2,52,106,0
1357,0x100000000000f,NewComm,device error,-83.610664,51.636784,7,51,106,0
1358,0x1000000000019,MyCellular,device error,-83.415764,51.795914,8,55,106,0
1359,0x100000009999e,TelecomWorld,device error,-83.60532,51.867992,4,51,106,0
1360,0x100000009999e,MyCellular,battery 5%,-83.11955,51.75569,3,52,101,0
1361,0x100000009999e,MyCellular,battery 5%,-83.35114,51.850117,2,54,102,0
1362,0x100000009999e,NewComm,device error,-83.32423,51.990326,3,50,104,0
1363,0x100000009999e,MyCellular,system malfunction,-83.625885,51.752834,2,55,101,0
1364,0x100000009999e,MyCellular,battery 10%,-83.571846,51.964462,3,55,103,0
1365,0x100000009999e,MyCellular,device error,-83.55925,52.100918,1,50,100,0
1366,0x100000009999e,MyCellular,device error,-83.62596,52.167515,9,50,100,0
1367,0x100000009999e,MyCellular,battery 5%,-83.34924,51.595627,7,54,103,0
1368,0x100000009999e,NewComm,device error,-83.581,51.602676,2,53,106,0
1369,0x100000009999e,NewComm,battery 10%,-83.554794,51.93488,6,52,103,0
1370,0x100000009999e,NewComm,battery 10%,-83.602005,51.78295,2,51,101,0
