:ID,primarySubstabce,name,:LABEL
8486,BELIMUMAB,BENLYSTA,Drug
8487,ALPHA1-PROTEINASE INHIBITOR HUMAN,GLASSIA,Drug
8488,ALPHA1-PROTEINASE INHIBITOR HUMAN,ARALAST,Drug
8489,TRIHEPTANOIN,DOJOLVI,Drug
8490,TAFAMIDIS MEGLUMINE,VYNDAGEL,Drug
8491,METFORMIN HYDROCHLORIDE,METFORMIN HCL,Drug
8492,INVESTIGATIONAL PRODUCT,VE800,Drug
8493,RUXOLITINIB,RUXOLITINIB,Drug
8494,RETINOL,VITAMIN A /00056001/,Drug
8495,ALBUTEROL SULFATE,VENTOLIN HFA,Drug
8496,ISOSORBIDE MONONITRATE,IMDUR,Drug
8497,,DELTASOLONE /00016201/,Drug
8498,TORSEMIDE,DEMADEX,Drug
8499,POTASSIUM BICARBONATE,KLOR CON/EF,Drug
8500,ICATIBANT ACETATE,Icatibant,Drug
8501,BREXUCABTAGENE AUTOLEUCEL,KTE X19,Drug
8502,BRENTUXIMAB VEDOTIN,BRENTUXIMAB VEDOTIN,Drug
8503,BUPIVACAINE,COMPOUNDED BUPIVACAINE,Drug
8504,MORPHINE,COMPOUNDED MORPHINE,Drug
8505,PREDNISOLONE ACETATE,PREDNISOLONE ACETATE,Drug
8506,IDURSULFASE,Idursulfase,Drug
8507,NICOTINE,NICOTROL,Drug
8508,BINIMETINIB,MEKTOVI,Drug
8509,ENCORAFENIB,BRAFTOVI,Drug
8510,MELPHALAN HYDROCHLORIDE,EVOMELA,Drug
8511,PLANTAGO SEED,METAMUCIL,Drug
8512,LINACLOTIDE,LINZESS,Drug
8513,RISDIPLAM,EVRYSDI,Drug
8514,,VITAMIN E [HERBAL OIL NOS],Drug
8515,ESTRADIOL\NORETHINDRONE ACETATE,COMBIPATCH,Drug
8516,MOMETASONE FUROATE,NASONEX,Drug
8517,ERDAFITINIB,ERDAFITINIB,Drug
8518,ZOLEDRONIC ACID,RECLAST,Drug
8519,HUMAN IMMUNOGLOBULIN G,GAMUNEX,Drug
8520,INVESTIGATIONAL PRODUCT,APX005M,Drug
8521,PACLITAXEL,PACLITAXEL ALBUMIN,Drug
8522,RIVAROXABAN,RIVAROXABAN,Drug
8523,ZINC OXIDE,ZINC OXIDE,Drug
8524,,MG PLUS PROTEIN,Drug
8525,,THERAGRAN M [ASCORBIC ACID;CALCIUM CARBONATE;COPPER;CYANOCOBALAMIN;ERG,Drug
8526,AMLODIPINE BESYLATE,AMLODIPIN,Drug
8527,,PHOS NAK,Drug
8528,PIPERACILLIN SODIUM\TAZOBACTAM SODIUM,PIPERACILLIN AND TAZOBACTAM,Drug
8529,TBO-FILGRASTIM,TBO FILGRASTIM,Drug
8530,INVESTIGATIONAL PRODUCT,BMS 986321 01,Drug
8531,AXITINIB,AXITINIB,Drug
8532,,PROBIOTIC [BIFIDOBACTERIUM BIFIDUM;BIFIDOBACTERIUM LACTIS;BIFIDOBACTER,Drug
8533,,MULTIVITAMIN [ASCORBIC ACID;BIOTIN;FOLIC ACID;NICOTINIC ACID;PANTOTHEN,Drug
8534,DOCONEXENT\ICOSAPENT,OMEGA 3 [DOCOSAHEXAENOIC ACID;EICOSAPENTAENOIC ACID],Drug
8535,ETHINYL ESTRADIOL\SEGESTERONE ACETATE,ANNOVERA,Drug
8536,GUANFACINE,GUANFACINE,Drug
8537,DEXTROAMPHETAMINE,DEXTROAMPHETAMINE [DEXAMFETAMINE],Drug
8538,ELTROMBOPAG OLAMINE,PROMACTA,Drug
8539,BUSPIRONE HYDROCHLORIDE,BUSPIRONE HCL,Drug
8540,LEVOMEFOLIC ACID,L METHYLFOLATE,Drug
8541,METRELEPTIN,MYALEPT,Drug
8542,PREDNISONE ACETATE,PREDNISONE [PREDNISONE ACETATE],Drug
8543,INFLUENZA VIRUS VACCINE,INFLUENZA VIRUS VACCINE,Drug
8544,UNSPECIFIED INGREDIENT,PLACEBO,Drug
8545,LEVOFLOXACIN,LOVENOX [LEVOFLOXACIN],Drug
8546,NORTRIPTYLINE,Nortriptylin,Drug
8547,NORETHINDRONE,NORETHINDRONE,Drug
8548,UPADACITINIB,RINVOQ,Drug
8549,NAFCILLIN SODIUM,NAFCILLIN,Drug
8550,VANCOMYCIN,Vancomycin,Drug
8551,BAMLANIVIMAB,Bamlanivimab 700mg,Drug
8552,ZIPRASIDONE HYDROCHLORIDE\ZIPRASIDONE MESYLATE,GEODON,Drug
8553,TEPROTUMUMAB-TRBW,TEPEZZA,Drug
8554,BELINOSTAT,Belinostat,Drug
8555,LOPERAMIDE HYDROCHLORIDE,IMODIUM AD,Drug
8556,DALFAMPRIDINE,DALFAMPRIDINE,Drug
8557,GUSELKUMAB,TREMFYA,Drug
8558,SEMAGLUTIDE,OZEMPIC,Drug
8559,LIOTHYRONINE SODIUM,LIOTHYRONINE SODIUM,Drug
8560,EMTRICITABINE\RILPIVIRINE HYDROCHLORIDE\TENOFOVIR ALAFENAMIDE FUMARATE,EMTRICITABINE/RILPIVIRINE/TENOFOVIR ALAFENAMIDE,Drug
8561,DOLUTEGRAVIR SODIUM,TIVICAY,Drug
8562,LANADELUMAB-FLYO,TAKHZYRO,Drug
8563,GABAPENTIN,GRALISE,Drug
8564,MILNACIPRAN HYDROCHLORIDE,SAVELLA,Drug
8565,LURASIDONE HYDROCHLORIDE,LATUDA,Drug
8566,PILOCARPINE HYDROCHLORIDE,SALAGEN,Drug
8567,DICLOFENAC,ZORVOLEX,Drug
8568,OLMESARTAN MEDOXOMIL,OLMESARTAN MEDOXOMIL,Drug
8569,TRAMETINIB,TRAMETINIB,Drug
8570,FAMOTIDINE\IBUPROFEN,DUEXIS,Drug
8571,URSODIOL,URSODIOL,Drug
8572,DICLOXACILLIN,DICLOXACILLIN,Drug
8573,BUPROPION HYDROCHLORIDE,BUPROPION HCL,Drug
8574,HYDROXYCHLOROQUINE,HYDROXYCHLOROQUINE,Drug
8575,CHLORZOXAZONE,CHLORZOXAZONE,Drug
8576,FERROUS SULFATE ANHYDROUS,IRON SULFATE,Drug
8577,NINTEDANIB,OFEV,Drug
8578,RISANKIZUMAB-RZAA,SKYRIZI,Drug
8579,GLYCOPYRROLATE,GLYCOPYRROLATE,Drug
8580,IRON\VITAMINS,MULTIVITAMINS PLUS IRON,Drug
8581,DOCUSATE,STOOL SOFTENER (DOCUSATE),Drug
8582,FEBUXOSTAT,FEBUXOSTAT,Drug
8583,DUTASTERIDE,DUTASTERIDE,Drug
8584,GABAPENTIN,GABAPENTINE,Drug
8585,CARBIDOPA\LEVODOPA,CARBIDOPA LEVODOPA,Drug
8586,VEDOLIZUMAB,Vedolizumab,Drug
8587,"ANTIHEMOPHILIC FACTOR, HUMAN RECOMBINANT",ADVATE,Drug
8588,RIZATRIPTAN BENZOATE,MAXALT,Drug
8589,HYDROCHLOROTHIAZIDE\TRIAMTERENE,TRIAMTERENE AND HYDROCHLOROTHIAZIDE,Drug
8590,KETOROLAC TROMETHAMINE,TORADOL,Drug
8591,TEMAZEPAM,RESTORIL,Drug
8592,IOHEXOL,OMNIPAQUE,Drug
8593,HEPARIN SODIUM,"HEPARIN SODIUM, PORCINE",Drug
8594,IBUPROFEN,MOTRIN,Drug
8595,ENTECAVIR,BARACLUDE,Drug
8596,ROMIPLOSTIM,ROMIPLOSTIM,Drug
8597,ALBUMIN HUMAN,ALBUMIN HUMAN,Drug
8598,CALCIUM ASCORBATE\CALCIUM THREONATE\CYANOCOBALAMIN\FOLIC ACID\IRON\SUCCINIC ACID,FERREX 150 FORTE PLUS,Drug
8599,,MULTIVITAMINS WITH FLUORIDE [ASCORBIC ACID;CALCIUM PANTOTHENATE;CYANOC,Drug
8600,MIRABEGRON,MIRABEGRON,Drug
8601,FLUTICASONE FUROATE,Fluticasone Furoate,Drug
8602,"POTASSIUM PHOSPHATE, MONOBASIC\SODIUM PHOSPHATE, DIBASIC, ANHYDROUS\SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE",PHOSPHA 250 NEUTRAL,Drug
8603,TALIMOGENE LAHERPAREPVEC,talimogene laherparepvec,Drug
8604,SODIUM CHLORIDE,Normal saline solution,Drug
8605,UMECLIDINIUM BROMIDE\VILANTEROL TRIFENATATE,Umeclidinium Vilanterol,Drug
8606,OSPEMIFENE,OSPHENA,Drug
8607,,ZYRTEC (UNITED STATES),Drug
8608,CITRIC ACID MONOHYDRATE\SODIUM CITRATE,Sodium citrate/citric acid,Drug
8609,CEFAZOLIN SODIUM,Cefazoline,Drug
8610,ABATACEPT,ABATACEPT,Drug
8611,GOSERELIN,GOSERELIN,Drug
8612,HYDROCHLOROTHIAZIDE\VALSARTAN,VALSARTAN/HYDROCHLOROTHIAZIDE,Drug
8613,AMLODIPINE\HYDROCHLOROTHIAZIDE\VALSARTAN,AMLODIPINE/VALSARTAN/HYDROCHLOROTHIAZIDE,Drug
8614,AMLODIPINE\VALSARTAN,AMLODIPINE/VALSARTAN,Drug
8615,ALBUTEROL SULFATE,PROAIR DIGIHALER,Drug
8616,MOMETASONE FUROATE,FLONASE [MOMETASONE FUROATE],Drug
8617,ASPIRIN,ASPIR,Drug
8618,DARBEPOETIN ALFA,ARANESP,Drug
8619,NILOTINIB,TASIGNA,Drug
8620,MEFENAMIC ACID,MEFENAMIC ACID,Drug
8621,BENRALIZUMAB,FASENRA,Drug
8622,HUMAN IMMUNOGLOBULIN G,HIZENTRA,Drug
8623,RUCAPARIB,Rucaparib,Drug
8624,ONDANSETRON HYDROCHLORIDE,Ondansetron hcl,Drug
8625,FEXOFENADINE HYDROCHLORIDE,ALLEGRA ALLERGY,Drug
8626,OLMESARTAN,Olmesartan,Drug
8627,SODIUM CHLORIDE,Nacl,Drug
8628,DALFAMPRIDINE,4 AMINOPYRIDINE,Drug
8629,OXCARBAZEPINE,TRILEPTAL,Drug
8630,TROSPIUM CHLORIDE,TROSPIUM CHLORIDE,Drug
8631,CEFUROXIME AXETIL,CEFTIN,Drug
8632,SENNOSIDES,SENNOSIDES,Drug
8633,,FLORASTOR [LACTOBACILLUS ACIDOPHILUS],Drug
8634,TAMSULOSIN HYDROCHLORIDE,TAMSULOSIN HYDROCHLORIDE,Drug
8635,HUMAN IMMUNOGLOBULIN G,IVIGLOB EX,Drug
8636,TRASTUZUMAB DERUXTECAN,TRASTUZUMAB DERUXTECAN,Drug
8637,ONDANSETRON HYDROCHLORIDE,ONDANSETRON HCL,Drug
8638,POTASSIUM CHLORIDE,K TAB,Drug
8639,PHENAZOPYRIDINE HYDROCHLORIDE,PHENAZOPYRIDINE HCL,Drug
8640,LORLATINIB,LORBRENA,Drug
8641,CALCIUM CARBONATE\CHOLECALCIFEROL,CALCIUM + VITAMIN D3,Drug
8642,HYDROCORTISONE SODIUM SUCCINATE,HYDROCORTISONE SODIUM SUCCINATE,Drug
8643,POSACONAZOLE,POSACONAZOLE,Drug
8644,VITAMINS,MULTIVITAMIN,Drug
8645,VALGANCICLOVIR HYDROCHLORIDE,VALCYTE,Drug
8646,TUCATINIB,Tucatinib,Drug
8647,EDOXABAN TOSYLATE,EDOXABAN,Drug
8648,METOPROLOL TARTRATE,LOPRESOR                           /00376902/,Drug
8649,DABRAFENIB,GSK2118436,Drug
8650,MESNA,MESNA,Drug
8651,TADALAFIL,"Tadalafil Tablets USP, 5 mg",Drug
8652,VITAMIN D NOS,VITAMIN D [VITAMIN D NOS],Drug
8653,TESTOSTERONE,TESTOSTERONE,Drug
8654,OCTREOTIDE,MYCAPSSA,Drug
8655,GADOBUTROL,GADAVIST,Drug
8656,ASPIRIN\CLOPIDOGREL,PLAVIX PLUS,Drug
8657,HYDRALAZINE HYDROCHLORIDE,APRESOLINE HYDROCHLORIDE,Drug
8658,LORATADINE,CLARITINE,Drug
8659,,AMIDATE [ETOMIDATE SULFATE],Drug
8660,EMICIZUMAB-KXWH,HEMLIBRA,Drug
8661,CHLORHEXIDINE,CHLORHEXIDINE,Drug
8662,LEVOCARNITINE,LEVOCARNITINE,Drug
8663,ALPHA-LIPOIC ACID,ALPHA LIPOIC ACID,Drug
8664,,CALCIUM CARBONATE VITAMIN D3 (CALTRATE600+D),Drug
8665,,"CHOLECALCIFEROL, VITAMIN D3",Drug
8666,,POLYVINYL ALCOHOL POVIDONE PF (REFRESH),Drug
8667,,TRAMADOL (ULTRAM),Drug
8668,,MULTIVITAMIN CHEW,Drug
8669,BMS-986249,BMS 986249 01,Drug
8670,CABOZANTINIB S-MALATE,CABOMETYX,Drug
8671,MACITENTAN,MACITENTAN,Drug
8672,LAPATINIB DITOSYLATE,TYKERB,Drug
8673,HYDROCORTISONE ACETATE\PRAMOXINE HYDROCHLORIDE,PRAMOSONE,Drug
8674,TIMOLOL MALEATE,TIMOLOL MALEATE,Drug
8675,POLYETHYLENE GLYCOL 3350,GLYCOLAX,Drug
8676,FISH OIL,fish oil,Drug
8677,PHENYLEPHRINE HYDROCHLORIDE,PHENYLEPHRINE,Drug
8678,TROSPIUM,trospium,Drug
8679,TETRAFERRIC TRICITRATE DECAHYDRATE,AURYXIA,Drug
8680,ABOBOTULINUMTOXINA,DYSPORT,Drug
8681,DULAGLUTIDE,TRULICITY,Drug
8682,ICOSAPENT ETHYL,VASCEPA,Drug
8683,,PROPANOLOL [PROPRANOLOL HYDROCHLORIDE],Drug
8684,INSULIN HUMAN,HUMULIN NOS,Drug
8685,UMECLIDINIUM BROMIDE,INCRUSE ELLIPTA,Drug
8686,MOMETASONE FUROATE,ASMANEX,Drug
8687,CYCLOBENZAPRINE HYDROCHLORIDE,Cyclobenzaprine hcl,Drug
8688,MAGNESIUM,Magnesium,Drug
8689,FILGRASTIM,Filgrastim,Drug
8690,LACTASE,Lactaid,Drug
8691,INVESTIGATIONAL PRODUCT,CC 90009,Drug
8692,BISACODYL,BISACODYL EC,Drug
8693,CHLORHEXIDINE,CHLORHEXIDINE SOLUTION,Drug
8694,,GUAIFINISEN,Drug
8695,LINEZOLID,LINEZOLID,Drug
8696,MICAFUNGIN SODIUM,MICAFUNGIN,Drug
8697,POLYETHYLENE GLYCOLS,POLYETHYLENE GLYCOL,Drug
8698,POLYMYXIN B SULFATE\TRIMETHOPRIM,POLYMYXIN B TRIMETHOPRIM,Drug
8699,,POLYVINYL ALCOHOL POVIDONE,Drug
8700,RAMELTEON,RAMELTEON,Drug
8701,,SODIUM PHOSPHATE POTASSIUM PHOSPHATE,Drug
8702,FLUOROURACIL,5 FLUOROURACIL,Drug
8703,PACLITAXEL,ABRAXANE,Drug
8704,DEXAMETHASONE SODIUM PHOSPHATE,Dexart,Drug
8705,IBRUTINIB,Ibrutinib,Drug
8706,,LIDOCAINE;PRILOCAINE,Drug
8707,SENNA LEAF,SENNA ALEXANDRINA,Drug
8708,CANNABIS SATIVA SUBSP INDICA TOP,CANNABIS SATIVA OIL,Drug
8709,METHADONE HYDROCHLORIDE,METHADONE HYDROCHLORIDE,Drug
8710,DEVICE\GLUCOSE OXIDASE\LACTOFERRIN\LACTOPEROXIDASE BOVINE\LYSOZYME HYDROCHLORIDE,BIOTENE [GLUCOSE OXIDASE;LACTOFERRIN;LACTOPEROXIDASE;LYSOZYME],Drug
8711,FERRIC POLYSACCHARIDE COMPLEX,FERREX,Drug
8712,PENICILLIN V POTASSIUM,VEETIDS,Drug
8713,FERROUS GLUCONATE,FERGON,Drug
8714,ASPIRIN,Acetylsalicylic Acid,Drug
8715,POTASSIUM,Potassium,Drug
8716,DOCUSATE SODIUM\SENNOSIDES,DOK PLUS,Drug
8717,AMITRIPTYLINE HYDROCHLORIDE,AMITRIPTYLINE HYDROCHLORIDE,Drug
8718,DULOXETINE HYDROCHLORIDE,DULOXETINE [DULOXETINE HYDROCHLORIDE],Drug
8719,BECLOMETHASONE DIPROPIONATE,QNASL,Drug
8720,BUPROPION HYDROCHLORIDE,WELLBUTRIN XL,Drug
8721,DIETARY SUPPLEMENT,COLOSTRUM,Drug
8722,BUTALBITAL,BUTALBITAL,Drug
8723,METHYLPREDNISOLONE SODIUM SUCCINATE,METHYLPREDNISOLONE SODIUM SUCCINATE,Drug
8724,TIOTROPIUM BROMIDE,SPIRIVA RESPIMAT,Drug
8725,TREPROSTINIL,TYVASO,Drug
8726,VALACYCLOVIR HYDROCHLORIDE,Valacyclovir hcl,Drug
8727,RISPERIDONE,RISPERDAL CONSTA,Drug
8728,BUPROPION HYDROCHLORIDE,WELLBUTRIN SR,Drug
8729,HUMAN IMMUNOGLOBULIN G,GAMMAGARD,Drug
8730,IPRATROPIUM,IPRATROPIUM,Drug
8731,PETROLATUM,WHITE PETROLATUM,Drug
8732,VALACYCLOVIR HYDROCHLORIDE,Valacylovir,Drug
8733,SENNOSIDES A AND B,SENNOSIDE A+B,Drug
8734,SEVELAMER CARBONATE,SEVELAMER CARBONATE,Drug
8735,NIRAPARIB,ZEJULA,Drug
8736,TISOTUMAB VEDOTIN,TISOTUMAB VEDOTIN,Drug
8737,ABATACEPT,ORENCIA,Drug
8738,COPANLISIB,COPANLISIB,Drug
8739,DUVELISIB,IPI 145,Drug
8740,DEXTROMETHORPHAN HYDROBROMIDE\GUAIFENESIN,DEXTROMETHORPHAN HYDROBROMIDE AND GUAIFENESIN,Drug
8741,DOCUSATE SODIUM,DOK,Drug
8742,FLUTICASONE FUROATE\VILANTEROL TRIFENATATE,Fluticasone Furoate;Vilanterol,Drug
8743,NYSTATIN,NYSTATIN,Drug
8744,THALLIUM,THALLIUM,Drug
8745,,SESTAMIBI KIT PARA LA PREPARACION DE INYECCION DE TECNECIO TC 99M,Drug
8746,IODIXANOL,VISIPAQUE,Drug
8747,LIDOCAINE HYDROCHLORIDE,LIDOCAINE HYDROCHLORIDE,Drug
8748,UMBRALISIB,Umbralisib,Drug
8749,UBLITUXIMAB,Ublituximab,Drug
8750,SULFAMETHOXAZOLE\TRIMETHOPRIM,BACTRIM DS,Drug
8751,HEPARIN SODIUM,HEPARIN FLUSH,Drug
8752,SODIUM PHOSPHATE,SODIUM PHOSPHATE,Drug
8753,OLMESARTAN MEDOXOMIL,BENICAR,Drug
8754,PIOGLITAZONE HYDROCHLORIDE,PIOGLITAZONE HYDROCHLORIDE,Drug
8755,PROPOFOL,DIPRIVAN,Drug
8756,EPHEDRINE,EPHEDRINE,Drug
8757,CEFOXITIN SODIUM,CEFOXITIN,Drug
8758,,ANCEF (UNITED STATES),Drug
8759,SUGAMMADEX,SUGAMMADEX,Drug
8760,DEXTROMETHORPHAN\GUAIFENESIN,DEXTROMETHORPHAN;GUAIFENESIN,Drug
8761,ROCURONIUM BROMIDE,ROCURONIUM,Drug
8762,ETONOGESTREL,NEXPLANON,Drug
8763,HYDROCHLOROTHIAZIDE\SPIRONOLACTONE,SPIRONOLACTONE AND HYDROCHLOROTHIAZIDE,Drug
8764,BRIVARACETAM,Brivaracetam,Drug
8765,PHENOBARBITAL,PHENOBARBITAL,Drug
8766,OZANIMOD HYDROCHLORIDE,ZEPOSIA,Drug
8767,DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,Drug
8768,OBETICHOLIC ACID,OCALIVA,Drug
8769,POLYETHYLENE GLYCOL 3350\POTASSIUM CHLORIDE\SODIUM BICARBONATE\SODIUM CHLORIDE\SODIUM SULFATE,POLYETHYLENE GLYCOL 3350 AND ELECTROLYTES,Drug
8770,TELMISARTAN,TELMISARTAN,Drug
8771,INSULIN HUMAN,HUMULIN 70/30,Drug
8772,AMLODIPINE BESYLATE,Amlodipine besilate,Drug
8773,DENOSUMAB,PROLIA,Drug
8774,MEDROXYPROGESTERONE ACETATE,MEDROXYPROGESTERONE ACETATE,Drug
8775,SELEXIPAG,SELEXIPAG,Drug
8776,IPILIMUMAB,YERVOY,Drug
8777,DIVALPROEX SODIUM,DEPAKOTE,Drug
8778,METYRAPONE,METYRAPONE,Drug
8779,MITOTANE,MITOTANE,Drug
8780,CARIPRAZINE,VRAYLAR,Drug
8781,CLONAZEPAM,CLONOPIN,Drug
8782,ERGOCALCIFEROL,VITAMIN D [ERGOCALCIFEROL],Drug
8783,HYDROXOCOBALAMIN,VITAMIN B12 [HYDROXOCOBALAMIN],Drug
8784,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZID,Drug
8785,LETERMOVIR,PREVYMIS,Drug
8786,EMTRICITABINE\TENOFOVIR DISOPROXIL FUMARATE,EMTRICITABINE;TENOFOVIR DISOPROXIL FUMARATE,Drug
8787,RALTEGRAVIR POTASSIUM,ISENTRESS,Drug
8788,BEVACIZUMAB-AWWB,MVASI,Drug
8789,ENTACAPONE,ENTACAPONE,Drug
8790,RIPRETINIB,QINLOCK,Drug
8791,HYDROCORTISONE,CORTEF,Drug
8792,LEVOTHYROXINE SODIUM,LEVOTHROID,Drug
8793,RASBURICASE,RASBURICASE,Drug
8794,ALENDRONATE SODIUM,Alendronate Sodium Tablets USP 70mg,Drug
8795,GLYCOPYRRONIUM,GLYCOPYRROLATE                     /00196201/,Drug
8796,PALIPERIDONE PALMITATE,INVEGA SUSTENNA,Drug
8797,POTASSIUM CITRATE,UROCIT K,Drug
8798,,VIT D [COLECALCIFEROL],Drug
8799,BETAMETHASONE DIPROPIONATE\CLOTRIMAZOLE,LOTRISONE,Drug
8800,ALLOPURINOL,ALOPURINOL,Drug
8801,BEROTRALSTAT HYDROCHLORIDE,ORLADEYO,Drug
8802,ICATIBANT ACETATE,ICATIBANT,Drug
8803,GOLIMUMAB,SIMPONI ARIA,Drug
8804,DAPTOMYCIN,DAPTOMYCIN,Drug
8805,RIFAMPIN,RIFAMPIN,Drug
8806,EFTRENONACOG ALFA,ALPROLIX,Drug
8807,TERIFLUNOMIDE,AUBAGIO,Drug
8808,PENICILLIN V POTASSIUM,PENICILLIN V POTASSIUM,Drug
8809,PF-06863135,PF 06863135,Drug
8810,LEVONORGESTREL,KYLEENA,Drug
8811,PAZOPANIB HYDROCHLORIDE,VOTRIENT,Drug
8812,PALBOCICLIB,PALBOCICLIB,Drug
8813,KP-868,KP 868,Drug
8814,LEVONORGESTREL,SKYLA,Drug
8815,FERRIC CARBOXYMALTOSE,FERRIC CARBOXYMALTOSE,Drug
8816,SODIUM CHLORIDE,NORMAL SALINE SOLUTION,Drug
8817,IRON SUCROSE,VENOFER,Drug
8818,,BASAGLAR KWIKPEN U 100 INSULIN 100 UNIT/ML,Drug
8819,ISOSORBIDE MONONITRATE,ISOSORBIDE MONONITRATE ER,Drug
8820,NALOXEGOL OXALATE,MOVANTIK,Drug
8821,PRIMIDONE,MYSOLINE,Drug
8822,CALCIUM\CHOLECALCIFEROL,"CALCIUM, COLECALCIFEROL",Drug
8823,PERAMPANEL,PERAMPANEL,Drug
8824,,DECADRON [DEXAMETHASONE PHOSPHATE],Drug
8825,TUCATINIB,BLINDED Placebo for Tucatinib,Drug
8826,TUCATINIB,BLINDED Tucatinib,Drug
8827,ADO-TRASTUZUMAB EMTANSINE,ADO TRASTUZUMAB EMTANSINE,Drug
8828,DONEPEZIL HYDROCHLORIDE,DONEPEZIL HCL,Drug
8829,MEMANTINE HYDROCHLORIDE,NAMENDA,Drug
8830,SOFOSBUVIR\VELPATASVIR,EPCLUSA,Drug
8831,AMITRIPTYLINE,amitriptyline,Drug
8832,ATORVASTATIN,atorvastatin,Drug
8833,BUPROPION HYDROCHLORIDE,bupropion HCL,Drug
8834,DICLOFENAC,diclofenac,Drug
8835,PANTOPRAZOLE,pantoprazole,Drug
8836,PRASUGREL,PRASUGREL,Drug
8837,SUMATRIPTAN,SUMATRIPTAN,Drug
8838,CERTOLIZUMAB PEGOL,Certolizumab pegol,Drug
8839,DIPHENHYDRAMINE HYDROCHLORIDE,BENADRYL ALLERGY,Drug
8840,RIZATRIPTAN BENZOATE,MAXALT MLT,Drug
8841,PRAZOSIN HYDROCHLORIDE,Prazosin hcl,Drug
8842,LITHIUM,LITHIUM,Drug
8843,FLUTICASONE FUROATE,ARNUITY ELLIPTA,Drug
8844,BENZTROPINE MESYLATE,COGENTIN,Drug
8845,ABIRATERONE ACETATE,ABIRATERONE ACETATE,Drug
8846,LUTETIUM OXODOTREOTIDE LU-177,LUTATHERA,Drug
8847,EXENATIDE,BYDUREON BCISE,Drug
8848,AMG-510,AMG 510,Drug
8849,CLONIDINE HYDROCHLORIDE,CLONIDINE HCL,Drug
8850,IRINOTECAN,NANOLIPOSOMAL IRINOTECAN,Drug
8851,FLUOROURACIL,FLUOROURACIL,Drug
8852,EFINEPTAKIN ALFA,NT 17,Drug
8853,METOCLOPRAMIDE HYDROCHLORIDE,METOCLOPRAMIDE HCL,Drug
8854,NALOXONE,NALOXONE,Drug
8855,INFLIXIMAB,REMICADE,Drug
8856,ACETAMINOPHEN\CODEINE PHOSPHATE,APAP CODEINE,Drug
8857,DILTIAZEM HYDROCHLORIDE,DILTIAZEM HYDROCHLORIDE,Drug
8858,LUMATEPERONE,CAPLYTA,Drug
8859,POMALIDOMIDE,CC 4047,Drug
8860,PYRIDOXINE,Pyridoxine,Drug
8861,SULFAMETHOXAZOLE\TRIMETHOPRIM,Sulfamethoxazole Trimethoprim,Drug
8862,PREGABALIN,LYRICA CR,Drug
8863,ACETAMINOPHEN,TYLENOL EXTRA STRENGTH,Drug
8864,METHYLPHENIDATE,DAYTRANA,Drug
8865,DESONIDE,DESONIDE,Drug
8866,BIMATOPROST,LUMIGAN,Drug
8867,CALCIPOTRIENE,CALCIPOTRIENE,Drug
8868,BETAMETHASONE,BETAMETHASONE,Drug
8869,ASPIRIN,Aspirin 81,Drug
8870,FREMANEZUMAB-VFRM,AJOVY,Drug
8871,CYANOCOBALAMIN,VITAMIN B12 [VITAMIN B12 NOS],Drug
8872,BELATACEPT,NULOJIX,Drug
8873,SEMAGLUTIDE,Semaglutide 14 mg,Drug
8874,PEPOSERTIB,PEPOSERTIB,Drug
8875,,CO Q 10 [UBIDECARENONE],Drug
8876,LENALIDOMIDE,Lenalidomide,Drug
8877,FLUOXETINE HYDROCHLORIDE,Fluoxetine hcl,Drug
8878,MEGESTROL ACETATE,MEGESTROL ACETATE,Drug
8879,INSULIN GLARGINE,INSULIN GLARGINE,Drug
8880,TIPIRACIL HYDROCHLORIDE\TRIFLURIDINE,TAS 102,Drug
8881,IRINOTECAN HYDROCHLORIDE,IRINOTECAN HYDROCHLORIDE,Drug
8882,ATROPINE\DIPHENOXYLATE,ATROPINE/DIPHENOXYLATE,Drug
8883,CAPMATINIB,TABRECTA,Drug
8884,OMADACYCLINE,NUZYRA,Drug
8885,ABIRATERONE ACETATE,ZYTIGA,Drug
8886,VOCLOSPORIN,LUPKYNIS,Drug
8887,HYDROXYCHLOROQUINE SULFATE,HCQ,Drug
8888,,LONCASTUXIMAB TESIRINE/ADCT 402,Drug
8889,ENASIDENIB MESYLATE,IDHIFA,Drug
8890,ACETAMINOPHEN,ARTHRITIS PAIN RELIEF,Drug
8891,METFORMIN HYDROCHLORIDE,GLUCOPHAGE XR,Drug
8892,AMLODIPINE\VALSARTAN,AMLODIPINE W/VALSARTAN TEVA,Drug
8893,LIOTHYRONINE SODIUM,LIOTHYRONIN,Drug
8894,DEXTROMETHORPHAN\GUAIFENESIN,DEXTROMETHORPHAN GUAIFENESIN,Drug
8895,LEVALBUTEROL,LEVALBUTEROL,Drug
8896,INTERFERON BETA-1A,REBIF,Drug
8897,CARBAMAZEPINE,CARBAMAZEPINE SANDOZ,Drug
8898,VITAMINS,MULTIVITAMIN                       /00097801/,Drug
8899,GARLIC,GARLIC [ALLIUM SATIVUM],Drug
8900,PYRIDOSTIGMINE BROMIDE,PYRIDOSTIGMINE BROMIDE TABLETS,Drug
8901,AMIFAMPRIDINE PHOSPHATE,FIRDAPSE,Drug
8902,ALPELISIB,BYL719,Drug
8903,PACLITAXEL,COMPARATOR NAB PACLITAXEL,Drug
